Date,FishCreekDischarge,PupuMainSpringDischarge,SpringRiver,Motupipi,PaynesFord,Ball,Bennett,Hamama,PupuMainSpring,Savage,Sowman,Cserney,GroveOrchard,MotupipiSubstation,FireStation,Jefferson,TDCOffice
1/01/1980,,,,,0,,,,,,,,,,,,
2/01/1980,,,,,0,,,,,,,,,,,,
3/01/1980,,,,,0,,,,,,,,,,,,
4/01/1980,,,,,0,,,,,,,,,,,,
5/01/1980,,,,,0,,,,,,,,,,,,
6/01/1980,,,,,0,,,,,,,,,,,,
7/01/1980,,,,,0,,,,,,,,,,,,
8/01/1980,,,,,0,,,,,,,,,,,,
9/01/1980,,,,,0,,,,,,,,,,,,
10/01/1980,,,,,0,,,,,,,,,,,,
11/01/1980,,,,,0,,,,,,,,,,,,
12/01/1980,,,,,0,,,,,,,,,,,,
13/01/1980,,,,,0.12886,,,,,,,,,,,,
14/01/1980,,,,,0.5239656,,,,,,,,,,,,
15/01/1980,,,,,0.6405976,,,,,,,,,,,,
16/01/1980,,,,,0,,,,,,,,,,,,
17/01/1980,,,,,25.5175416,,,,,,,,,,,,
18/01/1980,,,,,32.5191288,,,,,,,,,,,,
19/01/1980,,,,,25.5719128,,,,,,,,,,,,
20/01/1980,,,,,95.261604,,,,,,,,,,,,
21/01/1980,,,,,27.421852,,,,,,,,,,,,
22/01/1980,,,,,0.2512968,,,,,,,,,,,,
23/01/1980,,,,,5.6563304,,,,,,,,,,,,
24/01/1980,,,,,4.7028984,,,,,,,,,,,,
25/01/1980,,,,,37.2747416,,,,,,,,,,,,
26/01/1980,,,,,11.3284008,,,,,,,,,,,,
27/01/1980,,,,,0,,,,,,,,,,,,
28/01/1980,,,,,1.5408296,,,,,,,,,,,,
29/01/1980,,,,,2.9560232,,,,,,,,,,,,
30/01/1980,,,,,0,,,,,,,,,,,,
31/01/1980,,,,,0,,,,,,,,,,,,
1/02/1980,,,,,0,,,,,,,,,,,,
2/02/1980,,,,,0,,,,,,,,,,,,
3/02/1980,,,,,0,,,,,,,,,,,,
4/02/1980,,,,,0.5164456,,,,,,,,,,,,
5/02/1980,,,,,0.7114664,,,,,,,,,,,,
6/02/1980,,,,,1.2777096,,,,,,,,,,,,
7/02/1980,,,,,0.8905496,,,,,,,,,,,,
8/02/1980,,,,,0,,,,,,,,,,,,
9/02/1980,,,,,0,,,,,,,,,,,,
10/02/1980,,,,,0,,,,,,,,,,,,
11/02/1980,,,,,0,,,,,,,,,,,,
12/02/1980,,,,,0,,,,,,,,,,,,
13/02/1980,,,,,0,,,,,,,,,,,,
14/02/1980,,,,,6.3979128,,,,,,,,,,,,
15/02/1980,,,,,30.7652984,,,,,,,,,,,,
16/02/1980,,,,,0,,,,,,,,,,,,
17/02/1980,,,,,0,,,,,,,,,,,,
18/02/1980,,,,,0,,,,,,,,,,,,
19/02/1980,,,,,0,,,,,,,,,,,,
20/02/1980,,,,,0,,,,,,,,,,,,
21/02/1980,,,,,0,,,,,,,,,,,,
22/02/1980,,,,,0,,,,,,,,,,,,
23/02/1980,,,,,0,,,,,,,,,,,,
24/02/1980,,,,,0,,,,,,,,,,,,
25/02/1980,,,,,0.116836,,,,,,,,,,,,
26/02/1980,,,,,7.1459672,,,,,,,,,,,,
27/02/1980,,,,,20.746116,,,,,,,,,,,,
28/02/1980,,,,,5.0633384,,,,,,,,,,,,
29/02/1980,,,,,1.0348312,,,,,,,,,,,,
1/03/1980,,,,,0.9146584,,,,,,,,,,,,
2/03/1980,,,,,6.863828,,,,,,,,,,,,
3/03/1980,,,,,27.050204,,,,,,,,,,,,
4/03/1980,,,,,9.0083512,,,,,,,,,,,,
5/03/1980,,,,,0.1947112,,,,,,,,,,,,
6/03/1980,,,,,0,,,,,,,,,,,,
7/03/1980,,,,,0,,,,,,,,,,,,
8/03/1980,,,,,0.0871768,,,,,,,,,,,,
9/03/1980,,,,,0.742724,,,,,,,,,,,,
10/03/1980,,,,,0.2151512,,,,,,,,,,,,
11/03/1980,,,,,2.2285,,,,,,,,,,,,
12/03/1980,,,,,20.2167176,,,,,,,,,,,,
13/03/1980,,,,,13.963428,,,,,,,,,,,,
14/03/1980,,,,,2.4563208,,,,,,,,,,,,
15/03/1980,,,,,3.0764504,,,,,,,,,,,,
16/03/1980,,,,,3.4633272,,,,,,,,,,,,
17/03/1980,,,,,2.809668,,,,,,,,,,,,
18/03/1980,,,,,1.6668936,,,,,,,,,,,,
19/03/1980,,,,,0.5795368,,,,,,,,,,,,
20/03/1980,,,,,0,,,,,,,,,,,,
21/03/1980,,,,,0.5296392,,,,,,,,,,,,
22/03/1980,,,,,0,,,,,,,,,,,,
23/03/1980,,,,,0,,,,,,,,,,,,
24/03/1980,,,,,0,,,,,,,,,,,,
25/03/1980,,,,,0.4208008,,,,,,,,,,,,
26/03/1980,,,,,0.1161064,,,,,,,,,,,,
27/03/1980,,,,,0,,,,,,,,,,,,
28/03/1980,,,,,0,,,,,,,,,,,,
29/03/1980,,,,,0,,,,,,,,,,,,
30/03/1980,,,,,0,,,,,,,,,,,,
31/03/1980,,,,,51.2462424,,,,,,,,,,,,
1/04/1980,,,,,50.431068,,,,,,,,,,,,
2/04/1980,,,,,7.8239208,,,,,,,,,,,,
3/04/1980,,,,,3.6558584,,,,,,,,,,,,
4/04/1980,,,,,0,,,,,,,,,,,,
5/04/1980,,,,,0.4322056,,,,,,,,,,,,
6/04/1980,,,,,40.061388,,,,,,,,,,,,
7/04/1980,,,,,237.53254,,,,,,,,,,,,
8/04/1980,,,,,57.630292,,,,,,,,,,,,
9/04/1980,,,,,39.2593976,,,,,,,,,,,,
10/04/1980,,,,,88.1291528,,,,,,,,,,,,
11/04/1980,,,,,32.993084,,,,,,,,,,,,
12/04/1980,,,,,13.31478,,,,,,,,,,,,
13/04/1980,,,,,7.003444,,,,,,,,,,,,
14/04/1980,,,,,4.0038408,,,,,,,,,,,,
15/04/1980,,,,,2.8003832,,,,,,,,,,,,
16/04/1980,,,,,1.2378104,,,,,,,,,,,,
17/04/1980,,,,,1.3812824,,,,,,,,,,,,
18/04/1980,,,,,1.759428,,,,,,,,,,,,
19/04/1980,,,,,2.1308424,,,,,,,,,,,,
20/04/1980,,,,,1.511084,,,,,,,,,,,,
21/04/1980,,,,,0.0142168,,,,,,,,,,,,
22/04/1980,,,,,0.3008184,,,,,,,,,,,,
23/04/1980,,,,,1.0499224,,,,,,,,,,,,
24/04/1980,,,,,1.2884488,,,,,,,,,,,,
25/04/1980,,,,,1.636956,,,,,,,,,,,,
26/04/1980,,,,,1.6811528,,,,,,,,,,,,
27/04/1980,,,,,1.701652,,,,,,,,,,,,
28/04/1980,,,,,11.815124,,,,,,,,,,,,
29/04/1980,,,,,10.4015688,,,,,,,,,,,,
30/04/1980,,,,,4.4202344,,,,,,,,,,,,
1/05/1980,,,,,2.4044344,,,,,,,,,,,,
2/05/1980,,,,,1.5351928,,,,,,,,,,,,
3/05/1980,,,,,0.0210408,,,,,,,,,,,,
4/05/1980,,,,,0,,,,,,,,,,,,
5/05/1980,,,,,0,,,,,,,,,,,,
6/05/1980,,,,,0,,,,,,,,,,,,
7/05/1980,,,,,0.5149224,,,,,,,,,,,,
8/05/1980,,,,,0.8467176,,,,,,,,,,,,
9/05/1980,,,,,1.2042872,,,,,,,,,,,,
10/05/1980,,,,,1.3714264,,,,,,,,,,,,
11/05/1980,,,,,1.4261304,,,,,,,,,,,,
12/05/1980,,,,,1.4798344,,,,,,,,,,,,
13/05/1980,,,,,1.4935,,,,,,,,,,,,
14/05/1980,,,,,2.5268392,,,,,,,,,,,,
15/05/1980,,,,,1.9061784,,,,,,,,,,,,
16/05/1980,,,,,1.1463464,,,,,,,,,,,,
17/05/1980,,,,,0.7881288,,,,,,,,,,,,
18/05/1980,,,,,65.5075816,,,,,,,,,,,,
19/05/1980,,,,,109.9375688,,,,,,,,,,,,
20/05/1980,,,,,27.532164,,,,,,,,,,,,
21/05/1980,,,,,54.8666328,,,,,,,,,,,,
22/05/1980,,,,,49.332252,,,,,,,,,,,,
23/05/1980,,,,,22.4376808,,,,,,,,,,,,
24/05/1980,,,,,7.358708,,,,,,,,,,,,
25/05/1980,,,,,5.164172,,,,,,,,,,,,
26/05/1980,,,,,0,,,,,,,,,,,,
27/05/1980,,,,,0,,,,,,,,,,,,
28/05/1980,,,,,0,,,,,,,,,,,,
29/05/1980,,,,,0,,,,,,,,,,,,
30/05/1980,,,,,0,,,,,,,,,,,,
31/05/1980,,,,,0,,,,,,,,,,,,
1/06/1980,,,,,0,,,,,,,,,,,,
2/06/1980,,,,,0,,,,,,,,,,,,
3/06/1980,,,,,0.0167656,,,,,,,,,,,,
4/06/1980,,,,,217.4104536,,,,,,,,,,,,
5/06/1980,,,,,177.6001752,,,,,,,,,,,,
6/06/1980,,,,,72.210556,,,,,,,,,,,,
7/06/1980,,,,,102.1097288,,,,,,,,,,,,
8/06/1980,,,,,25.1391928,,,,,,,,,,,,
9/06/1980,,,,,14.7752136,,,,,,,,,,,,
10/06/1980,,,,,13.2591496,,,,,,,,,,,,
11/06/1980,,,,,49.1183576,,,,,,,,,,,,
12/06/1980,,,,,36.324156,,,,,,,,,,,,
13/06/1980,,,,,11.889996,,,,,,,,,,,,
14/06/1980,,,,,8.596748,,,,,,,,,,,,
15/06/1980,,,,,5.955732,,,,,,,,,,,,
16/06/1980,,,,,2.7793752,,,,,,,,,,,,
17/06/1980,,,,,2.0578984,,,,,,,,,,,,
18/06/1980,,,,,2.1676712,,,,,,,,,,,,
19/06/1980,,,,,2.4429928,,,,,,,,,,,,
20/06/1980,,,,,2.6496744,,,,,,,,,,,,
21/06/1980,,,,,1.9722632,,,,,,,,,,,,
22/06/1980,,,,,1.1421784,,,,,,,,,,,,
23/06/1980,,,,,0.978716,,,,,,,,,,,,
24/06/1980,,,,,1.3238696,,,,,,,,,,,,
25/06/1980,,,,,1.62558,,,,,,,,,,,,
26/06/1980,,,,,1.6442904,,,,,,,,,,,,
27/06/1980,,,,,1.8130008,,,,,,,,,,,,
28/06/1980,,,,,1.5567112,,,,,,,,,,,,
29/06/1980,,,,,1.9114216,,,,,,,,,,,,
30/06/1980,,,,,254.5304408,,,,,,,,,,,,
1/07/1980,,,,,198.5670936,,,,,,,,,,,,
2/07/1980,,,,,35.67306,,,,,,,,,,,,
3/07/1980,,,,,12.4437816,,,,,,,,,,,,
4/07/1980,,,,,6.3244376,,,,,,,,,,,,
5/07/1980,,,,,3.5265272,,,,,,,,,,,,
6/07/1980,,,,,6.6143864,,,,,,,,,,,,
7/07/1980,,,,,4.6958952,,,,,,,,,,,,
8/07/1980,,,,,6.0565496,,,,,,,,,,,,
9/07/1980,,,,,14.42426,,,,,,,,,,,,
10/07/1980,,,,,10.4386312,,,,,,,,,,,,
11/07/1980,,,,,7.8618712,,,,,,,,,,,,
12/07/1980,,,,,5.7450456,,,,,,,,,,,,
13/07/1980,,,,,5.0729096,,,,,,,,,,,,
14/07/1980,,,,,5.0698136,,,,,,,,,,,,
15/07/1980,,,,,8.6885848,,,,,,,,,,,,
16/07/1980,,,,,6.4137032,,,,,,,,,,,,
17/07/1980,,,,,4.5303896,,,,,,,,,,,,
18/07/1980,,,,,4.5543096,,,,,,,,,,,,
19/07/1980,,,,,2.7998376,,,,,,,,,,,,
20/07/1980,,,,,2.1503736,,,,,,,,,,,,
21/07/1980,,,,,2.6979096,,,,,,,,,,,,
22/07/1980,,,,,15.2506616,,,,,,,,,,,,
23/07/1980,,,,,22.2931416,,,,,,,,,,,,
24/07/1980,,,,,8.7051,,,,,,,,,,,,
25/07/1980,,,,,2.7532456,,,,,,,,,,,,
26/07/1980,,,,,1.9143912,,,,,,,,,,,,
27/07/1980,,,,,0.955996,,,,,,,,,,,,
28/07/1980,,,,,0.4510136,,,,,,,,,,,,
29/07/1980,,,,,0.5307848,,,,,,,,,,,,
30/07/1980,,,,,1.2943848,,,,,,,,,,,,
31/07/1980,,,,,0.9072904,,,,,,,,,,,,
1/08/1980,,,,,1.0045352,,,,,,,,,,,,
2/08/1980,,,,,0.8057448,,,,,,,,,,,,
3/08/1980,,,,,1.120036,,,,,,,,,,,,
4/08/1980,,,,,1.1284712,,,,,,,,,,,,
5/08/1980,,,,,1.7728776,,,,,,,,,,,,
6/08/1980,,,,,2.3034088,,,,,,,,,,,,
7/08/1980,,,,,5.0991032,,,,,,,,,,,,
8/08/1980,,,,,3.8138152,,,,,,,,,,,,
9/08/1980,,,,,2.2509976,,,,,,,,,,,,
10/08/1980,,,,,1.9629816,,,,,,,,,,,,
11/08/1980,,,,,2.351836,,,,,,,,,,,,
12/08/1980,,,,,2.565404,,,,,,,,,,,,
13/08/1980,,,,,6.902092,,,,,,,,,,,,
14/08/1980,,,,,3.802812,,,,,,,,,,,,
15/08/1980,,,,,1.3489144,,,,,,,,,,,,
16/08/1980,,,,,282.1968776,,,,,,,,,,,,
17/08/1980,,,,,153.3660168,,,,,,,,,,,,
18/08/1980,,,,,4.824404,,,,,,,,,,,,
19/08/1980,,,,,5.7243144,,,,,,,,,,,,
20/08/1980,,,,,5.4692888,,,,,,,,,,,,
21/08/1980,,,,,5.0223128,,,,,,,,,,,,
22/08/1980,,,,,2.7423176,,,,,,,,,,,,
23/08/1980,,,,,1.1501912,,,,,,,,,,,,
24/08/1980,,,,,0.6825448,,,,,,,,,,,,
25/08/1980,,,,,0.628084,,,,,,,,,,,,
26/08/1980,,,,,41.9497304,,,,,,,,,,,,
27/08/1980,,,,,23.4045112,,,,,,,,,,,,
28/08/1980,,,,,0.4110568,,,,,,,,,,,,
29/08/1980,,,,,0,,,,,,,,,,,,
30/08/1980,,,,,0,,,,,,,,,,,,
31/08/1980,,,,,0,,,,,,,,,,,,
1/09/1980,,,,,0,,,,,,,,,,,,
2/09/1980,,,,,9.3310936,,,,,,,,,,,,
3/09/1980,,,,,80.8631224,,,,,,,,,,,,
4/09/1980,,,,,26.0179912,,,,,,,,,,,,
5/09/1980,,,,,8.9179176,,,,,,,,,,,,
6/09/1980,,,,,6.102292,,,,,,,,,,,,
7/09/1980,,,,,3.6539816,,,,,,,,,,,,
8/09/1980,,,,,4.3621304,,,,,,,,,,,,
9/09/1980,,,,,6.0421832,,,,,,,,,,,,
10/09/1980,,,,,16.2258568,,,,,,,,,,,,
11/09/1980,,,,,12.2642712,,,,,,,,,,,,
12/09/1980,,,,,15.6333288,,,,,,,,,,,,
13/09/1980,,,,,42.0764296,,,,,,,,,,,,
14/09/1980,,,,,20.542884,,,,,,,,,,,,
15/09/1980,,,,,48.9726472,,,,,,,,,,,,
16/09/1980,,,,,161.033684,,,,,,,,,,,,
17/09/1980,,,,,49.3816152,,,,,,,,,,,,
18/09/1980,,,,,37.9203688,,,,,,,,,,,,
19/09/1980,,,,,73.6070424,,,,,,,,,,,,
20/09/1980,,,,,112.5083016,,,,,,,,,,,,
21/09/1980,,,,,70.33066,,,,,,,,,,,,
22/09/1980,,,,,72.8256792,,,,,,,,,,,,
23/09/1980,,,,,72.363724,,,,,,,,,,,,
24/09/1980,,,,,14.9574456,,,,,,,,,,,,
25/09/1980,,,,,0,,,,,,,,,,,,
26/09/1980,,,,,3.218436,,,,,,,,,,,,
27/09/1980,,,,,38.3418632,,,,,,,,,,,,
28/09/1980,,,,,81.5362392,,,,,,,,,,,,
29/09/1980,,,,,2.7648008,,,,,,,,,,,,
30/09/1980,,,,,2.7620616,,,,,,,,,,,,
1/10/1980,,,,,2.9792472,,,,,,,,,,,,
2/10/1980,,,,,3.2257128,,,,,,,,,,,,
3/10/1980,,,,,3.370284,,,,,,,,,,,,
4/10/1980,,,,,4.1141128,,,,,,,,,,,,
5/10/1980,,,,,13.568084,,,,,,,,,,,,
6/10/1980,,,,,6.3672872,,,,,,,,,,,,
7/10/1980,,,,,9.5112664,,,,,,,,,,,,
8/10/1980,,,,,10.9108904,,,,,,,,,,,,
9/10/1980,,,,,28.1637464,,,,,,,,,,,,
10/10/1980,,,,,38.3701768,,,,,,,,,,,,
11/10/1980,,,,,41.0806776,,,,,,,,,,,,
12/10/1980,,,,,132.2328216,,,,,,,,,,,,
13/10/1980,,,,,185.3851992,,,,,,,,,,,,
14/10/1980,,,,,78.5919144,,,,,,,,,,,,
15/10/1980,,,,,19.3726744,,,,,,,,,,,,
16/10/1980,,,,,15.4445016,,,,,,,,,,,,
17/10/1980,,,,,17.3335896,,,,,,,,,,,,
18/10/1980,,,,,33.1964616,,,,,,,,,,,,
19/10/1980,,,,,20.5559032,,,,,,,,,,,,
20/10/1980,,,,,5.0984136,,,,,,,,,,,,
21/10/1980,,,,,3.3841112,,,,,,,,,,,,
22/10/1980,,,,,1.3890232,,,,,,,,,,,,
23/10/1980,,,,,1.4457064,,,,,,,,,,,,
24/10/1980,,,,,1.9852392,,,,,,,,,,,,
25/10/1980,,,,,1.0936824,,,,,,,,,,,,
26/10/1980,,,,,0.2032968,,,,,,,,,,,,
27/10/1980,,,,,0.76274,,,,,,,,,,,,
28/10/1980,,,,,3.6054168,,,,,,,,,,,,
29/10/1980,,,,,6.2858952,,,,,,,,,,,,
30/10/1980,,,,,10.5137416,,,,,,,,,,,,
31/10/1980,,,,,8.8477256,,,,,,,,,,,,
1/11/1980,,,,,0,,,,,,,,,,,,
2/11/1980,,,,,3.9603992,,,,,,,,,,,,
3/11/1980,,,,,7.908604,,,,,,,,,,,,
4/11/1980,,,,,13.794508,,,,,,,,,,,,
5/11/1980,,,,,50.1274072,,,,,,,,,,,,
6/11/1980,,,,,20.6810504,,,,,,,,,,,,
7/11/1980,,,,,8.8816712,,,,,,,,,,,,
8/11/1980,,,,,9.775956,,,,,,,,,,,,
9/11/1980,,,,,13.8145304,,,,,,,,,,,,
10/11/1980,,,,,8.566132,,,,,,,,,,,,
11/11/1980,,,,,8.8051112,,,,,,,,,,,,
12/11/1980,,,,,7.4870616,,,,,,,,,,,,
13/11/1980,,,,,5.6911624,,,,,,,,,,,,
14/11/1980,,,,,4.2503496,,,,,,,,,,,,
15/11/1980,,,,,3.6177064,,,,,,,,,,,,
16/11/1980,,,,,3.015468,,,,,,,,,,,,
17/11/1980,,,,,2.4891864,,,,,,,,,,,,
18/11/1980,,,,,2.122188,,,,,,,,,,,,
19/11/1980,,,,,1.7600456,,,,,,,,,,,,
20/11/1980,,,,,1.3989032,,,,,,,,,,,,
21/11/1980,,,,,1.7573992,,,,,,,,,,,,
22/11/1980,,,,,4.9161144,,,,,,,,,,,,
23/11/1980,,,,,4.237036,,,,,,,,,,,,
24/11/1980,,,,,2.255252,,,,,,,,,,,,
25/11/1980,,,,,7.0330744,,,,,,,,,,,,
26/11/1980,,,,,7.6891528,,,,,,,,,,,,
27/11/1980,,,,,7.2169368,,,,,,,,,,,,
28/11/1980,,,,,37.9889992,,,,,,,,,,,,
29/11/1980,,,,,6.7000232,,,,,,,,,,,,
30/11/1980,,,,,4.1314696,,,,,,,,,,,,
1/12/1980,,,,,2.7477896,,,,,,,,,,,,
2/12/1980,,,,,2.069172,,,,,,,,,,,,
3/12/1980,,,,,1.0207752,,,,,,,,,,,,
4/12/1980,,,,,0.6600312,,,,,,,,,,,,
5/12/1980,,,,,0.6471816,,,,,,,,,,,,
6/12/1980,,,,,0.698748,,,,,,,,,,,,
7/12/1980,,,,,1.5394744,,,,,,,,,,,,
8/12/1980,,,,,1.800676,,,,,,,,,,,,
9/12/1980,,,,,2.5238504,,,,,,,,,,,,
10/12/1980,,,,,2.7835144,,,,,,,,,,,,
11/12/1980,,,,,2.6555112,,,,,,,,,,,,
12/12/1980,,,,,4.630508,,,,,,,,,,,,
13/12/1980,,,,,5.9373608,,,,,,,,,,,,
14/12/1980,,,,,5.409396,,,,,,,,,,,,
15/12/1980,,,,,4.916396,,,,,,,,,,,,
16/12/1980,,,,,4.422396,,,,,,,,,,,,
17/12/1980,,,,,3.928396,,,,,,,,,,,,
18/12/1980,,,,,3.3746648,,,,,,,,,,,,
19/12/1980,,,,,0,,,,,,,,,,,,
20/12/1980,,,,,0.1471944,,,,,,,,,,,,
21/12/1980,,,,,1.1542936,,,,,,,,,,,,
22/12/1980,,,,,1.4127864,,,,,,,,,,,,
23/12/1980,,,,,1.5752408,,,,,,,,,,,,
24/12/1980,,,,,1.7366952,,,,,,,,,,,,
25/12/1980,,,,,1.9003208,,,,,,,,,,,,
26/12/1980,,,,,2.0627752,,,,,,,,,,,,
27/12/1980,,,,,2.2152296,,,,,,,,,,,,
28/12/1980,,,,,2.138684,,,,,,,,,,,,
29/12/1980,,,,,1.9738232,,,,,,,,,,,,
30/12/1980,,,,,1.8195032,,,,,,,,,,,,
31/12/1980,,,,,1.6653544,,,,,,,,,,,,
1/01/1981,,,,,1.5122056,,,,,,,,,,,,
2/01/1981,,,,,1.3590568,,,,,,,,,,,,
3/01/1981,,,,,1.1719432,,,,,,,,,,,,
4/01/1981,,,,,0.8314024,,,,,,,,,,,,
5/01/1981,,,,,0.4309512,,,,,,,,,,,,
6/01/1981,,,,,0,,,,,,,,,,,,
7/01/1981,,,,,0,,,,,,,,,,,,
8/01/1981,,,,,0.1745976,,,,,,,,,,,,
9/01/1981,,,,,1.0691464,,,,,,,,,,,,
10/01/1981,,,,,1.9636952,,,,,,,,,,,,
11/01/1981,,,,,2.847244,,,,,,,,,,,,
12/01/1981,,,,,2.903964,,,,,,,,,,,,
13/01/1981,,,,,2.4595944,,,,,,,,,,,,
14/01/1981,,,,,2.0245944,,,,,,,,,,,,
15/01/1981,,,,,1.5895944,,,,,,,,,,,,
16/01/1981,,,,,1.1545944,,,,,,,,,,,,
17/01/1981,,,,,0.7195944,,,,,,,,,,,,
18/01/1981,,,,,0.5175944,,,,,,,,,,,,
19/01/1981,,,,,1.1935944,,,,,,,,,,,,
20/01/1981,,,,,17.5665944,,,,,,,,,,,,
21/01/1981,,,,,10.9035944,,,,,,,,,,,,
22/01/1981,,,,,3.2615944,,,,,,,,,,,,
23/01/1981,,,,,2.3359016,,,,,,,,,,,,
24/01/1981,,,,,1.835204,,,,,,,,,,,,
25/01/1981,,,,,1.354588,,,,,,,,,,,,
26/01/1981,,,,,1.7151432,,,,,,,,,,,,
27/01/1981,,,,,3.7795272,,,,,,,,,,,,
28/01/1981,,,,,3.8649112,,,,,,,,,,,,
29/01/1981,,,,,3.5107704,,,,,,,,,,,,
30/01/1981,,,,,3.0709608,,,,,,,,,,,,
31/01/1981,,,,,2.62998,,,,,,,,,,,,
1/02/1981,,,,,2.1889992,,,,,,,,,,,,
2/02/1981,,,,,2.0771896,,,,,,,,,,,,
3/02/1981,,,,,2.8701816,,,,,,,,,,,,
4/02/1981,,,,,2.6464968,,,,,,,,,,,,
5/02/1981,,,,,1.9217848,,,,,,,,,,,,
6/02/1981,,,,,1.7610728,,,,,,,,,,,,
7/02/1981,,,,,1.6553608,,,,,,,,,,,,
8/02/1981,,,,,1.5486488,,,,,,,,,,,,
9/02/1981,,,,,1.4419368,,,,,,,,,,,,
10/02/1981,,,,,1.3333848,,,,,,,,,,,,
11/02/1981,,,,,1.3739304,,,,,,,,,,,,
12/02/1981,,,,,1.2668728,,,,,,,,,,,,
13/02/1981,,,,,0.5418376,,,,,,,,,,,,
14/02/1981,,,,,0.937164,,,,,,,,,,,,
15/02/1981,,,,,1.4918056,,,,,,,,,,,,
16/02/1981,,,,,1.4878648,,,,,,,,,,,,
17/02/1981,,,,,1.2112904,,,,,,,,,,,,
18/02/1981,,,,,0.9743656,,,,,,,,,,,,
19/02/1981,,,,,0.9648248,,,,,,,,,,,,
20/02/1981,,,,,0.9961048,,,,,,,,,,,,
21/02/1981,,,,,1.021556,,,,,,,,,,,,
22/02/1981,,,,,0.560836,,,,,,,,,,,,
23/02/1981,,,,,0.711116,,,,,,,,,,,,
24/02/1981,,,,,0.909396,,,,,,,,,,,,
25/02/1981,,,,,0.751676,,,,,,,,,,,,
26/02/1981,,,,,0.5951272,,,,,,,,,,,,
27/02/1981,,,,,0.4374072,,,,,,,,,,,,
28/02/1981,,,,,0.2806872,,,,,,,,,,,,
1/03/1981,,,,,0.3333096,,,,,,,,,,,,
2/03/1981,,,,,0,,,,,,,,,,,,
3/03/1981,,,,,0,,,,,,,,,,,,
4/03/1981,,,,,0,,,,,,,,,,,,
5/03/1981,,,,,0.4957048,,,,,,,,,,,,
6/03/1981,,,,,0.416268,,,,,,,,,,,,
7/03/1981,,,,,1.0540696,,,,,,,,,,,,
8/03/1981,,,,,0,,,,,,,,,,,,
9/03/1981,,,,,166.7953368,,,,,,,,,,,,
10/03/1981,,,,,397.3216088,,,,,,,,,,,,
11/03/1981,,,,,23.4113832,,,,,,,,,,,,
12/03/1981,,,,,0,,,,,,,,,,,,
13/03/1981,,,,,0.2652488,,,,,,,,,,,,
14/03/1981,,,,,0.2166968,,,,,,,,,,,,
15/03/1981,,,,,0.1679736,,,,,,,,,,,,
16/03/1981,,,,,0,,,,,,,,,,,,
17/03/1981,,,,,0.0574248,,,,,,,,,,,,
18/03/1981,,,,,0.3687928,,,,,,,,,,,,
19/03/1981,,,,,0.57762,,,,,,,,,,,,
20/03/1981,,,,,0.3071752,,,,,,,,,,,,
21/03/1981,,,,,0,,,,,,,,,,,,
22/03/1981,,,,,0,,,,,,,,,,,,
23/03/1981,,,,,0,,,,,,,,,,,,
24/03/1981,,,,,0.8779768,,,,,,,,,,,,
25/03/1981,,,,,1.5098248,,,,,,,,,,,,
26/03/1981,,,,,3.1246312,,,,,,,,,,,,
27/03/1981,,,,,4.209092,,,,,,,,,,,,
28/03/1981,,,,,2.7736712,,,,,,,,,,,,
29/03/1981,,,,,2.7190392,,,,,,,,,,,,
30/03/1981,,,,,0.2645496,,,,,,,,,,,,
31/03/1981,,,,,0,,,,,,,,,,,,
1/04/1981,,,,,0,,,,,,,,,,,,
2/04/1981,,,,,0,,,,,,,,,,,,
3/04/1981,,,,,0,,,,,,,,,,,,
4/04/1981,,,,,0,,,,,,,,,,,,
5/04/1981,,,,,0.17274,,,,,,,,,,,,
6/04/1981,,,,,1.3254328,,,,,,,,,,,,
7/04/1981,,,,,2.4101688,,,,,,,,,,,,
8/04/1981,,,,,2.9731016,,,,,,,,,,,,
9/04/1981,,,,,2.8751048,,,,,,,,,,,,
10/04/1981,,,,,2.6509992,,,,,,,,,,,,
11/04/1981,,,,,0.7897272,,,,,,,,,,,,
12/04/1981,,,,,0,,,,,,,,,,,,
13/04/1981,,,,,0.4411128,,,,,,,,,,,,
14/04/1981,,,,,0,,,,,,,,,,,,
15/04/1981,,,,,220.3050296,,,,,,,,,,,,
16/04/1981,,,,,37.8412776,,,,,,,,,,,,
17/04/1981,,,,,5.5973448,,,,,,,,,,,,
18/04/1981,,,,,1.8837544,,,,,,,,,,,,
19/04/1981,,,,,0.7552008,,,,,,,,,,,,
20/04/1981,,,,,0,,,,,,,,,,,,
21/04/1981,,,,,12.2182808,,,,,,,,,,,,
22/04/1981,,,,,9.6052312,,,,,,,,,,,,
23/04/1981,,,,,0.2069784,,,,,,,,,,,,
24/04/1981,,,,,0,,,,,,,,,,,,
25/04/1981,,,,,0,,,,,,,,,,,,
26/04/1981,,,,,0,,,,,,,,,,,,
27/04/1981,,,,,0,,,,,,,,,,,,
28/04/1981,,,,,0,,,,,,,,,,,,
29/04/1981,,,,,0,,,,,,,,,,,,
30/04/1981,,,,,21.1294568,,,,,,,,,,,,
1/05/1981,,,,,6.677324,,,,,,,,,,,,
2/05/1981,,,,,1.6222072,,,,,,,,,,,,
3/05/1981,,,,,1.3205288,,,,,,,,,,,,
4/05/1981,,,,,0.3815464,,,,,,,,,,,,
5/05/1981,,,,,0,,,,,,,,,,,,
6/05/1981,,,,,0,,,,,,,,,,,,
7/05/1981,,,,,0,,,,,,,,,,,,
8/05/1981,,,,,34.3984568,,,,,,,,,,,,
